time,actual_x,actual_y,actual_z,expected_x,expected_y,expected_z
85636,2.0849854946136475,1.388830542564392,0.5560325384140015,2.5113680362701416,1.8554258346557617,0.5999993085861206
85736,2.151794195175171,1.4132583141326904,0.5056763887405396,2.5539417266845703,1.927764654159546,0.5999993085861206
85836,2.2267701625823975,1.443939447402954,0.4719606935977936,2.5913302898406982,2.0027644634246826,0.5999993085861206
85936,2.2965922355651855,1.4850447177886963,0.4545617997646332,2.623487710952759,2.080474376678467,0.5999993085861206
86036,2.3616154193878174,1.5463272333145142,0.4569941461086273,2.6503119468688965,2.160842180252075,0.5999993085861206
86136,2.4117534160614014,1.6058605909347534,0.46341750025749207,2.6710591316223145,2.2413718700408936,0.5999993085861206
86236,2.4363861083984375,1.6654409170150757,0.49171724915504456,2.686412811279297,2.3249495029449463,0.5999993085861206
86336,2.475449323654175,1.737397313117981,0.5103071928024292,2.695769786834717,2.4084901809692383,0.5999993085861206
86436,2.517735719680786,1.8172844648361206,0.5229077339172363,2.6992316246032715,2.492324113845825,0.5999993085861206
86536,2.558976888656616,1.9048579931259155,0.5420688986778259,2.6968207359313965,2.576242208480835,0.5999993085861206
86636,2.6053757667541504,1.9799301624298096,0.575891375541687,2.6909430027008057,2.6429665088653564,0.599999189376831
86736,2.6426384449005127,2.056262969970703,0.6051824688911438,2.677851676940918,2.7265262603759766,0.599999189376831
86836,2.679370403289795,2.1278867721557617,0.6221960783004761,2.6593596935272217,2.807718515396118,0.599999189376831
86936,2.7035810947418213,2.2041547298431396,0.6353914141654968,2.634676218032837,2.8888561725616455,0.5999992489814758
87036,2.711263418197632,2.276533603668213,0.6443607807159424,2.6048314571380615,2.967071533203125,0.599999189376831
87136,2.7137978076934814,2.361534357070923,0.6438689231872559,2.5692849159240723,3.0435116291046143,0.599999189376831
87236,2.7135117053985596,2.4603898525238037,0.6349605321884155,2.528613805770874,3.1169915199279785,0.599999189376831
87336,2.714647054672241,2.568758010864258,0.6402255892753601,2.4829347133636475,3.1874632835388184,0.599999189376831
87436,2.7017765045166016,2.682154893875122,0.6571517586708069,2.432429552078247,3.2545182704925537,0.599999189376831
87536,2.6838974952697754,2.8020780086517334,0.6802802681922913,2.3773739337921143,3.3178889751434326,0.599999189376831
87636,2.656395435333252,2.9300642013549805,0.7002094388008118,2.31807017326355,3.3772385120391846,0.599999189376831
87736,2.634104013442993,3.0584216117858887,0.7046517729759216,2.2538235187530518,3.4329235553741455,0.5999992489814758
87836,2.6077864170074463,3.182936906814575,0.6904993653297424,2.186917781829834,3.483250856399536,0.599999189376831
87936,2.549259662628174,3.2860357761383057,0.7013543844223022,2.1160812377929688,3.5291523933410645,0.599999189376831
88036,2.4837160110473633,3.3658132553100586,0.710252583026886,2.042691469192505,3.569626808166504,0.599999189376831
88136,2.416151523590088,3.45194411277771,0.6863889694213867,1.9665906429290771,3.6050198078155518,0.599999189376831
88236,2.3383893966674805,3.5225448608398438,0.6530642509460449,1.8877609968185425,3.6350018978118896,0.599999189376831
88336,2.2568113803863525,3.5718538761138916,0.6270533800125122,1.807719349861145,3.6592373847961426,0.599999189376831
88436,2.1710832118988037,3.582028388977051,0.639754056930542,1.7468219995498657,3.6743223667144775,0.5999994277954102
88536,2.092935085296631,3.5882856845855713,0.648886501789093,1.7468219995498657,3.6743223667144775,0.5999180674552917
88636,2.024104118347168,3.586888313293457,0.6620346307754517,1.7468219995498657,3.6743223667144775,0.5993354916572571
88736,1.9628074169158936,3.593587875366211,0.66810142993927,1.7468219995498657,3.6743223667144775,0.597521185874939
88836,1.9083226919174194,3.6024863719940186,0.6656606793403625,1.7468219995498657,3.6743223667144775,0.5936005711555481
88936,1.8661772012710571,3.61747670173645,0.6537158489227295,1.7468219995498657,3.6743223667144775,0.5866896510124207
89036,1.8358268737792969,3.6309289932250977,0.6459650993347168,1.7468219995498657,3.6743223667144775,0.5760033130645752
89136,1.8209131956100464,3.6416165828704834,0.6460831761360168,1.7468219995498657,3.6743223667144775,0.5609270930290222
89236,1.822344422340393,3.648258924484253,0.647146999835968,1.7468219995498657,3.6743223667144775,0.5410829782485962
89336,1.8271782398223877,3.649068593978882,0.6522469520568848,1.7468219995498657,3.6743223667144775,0.516338050365448
89436,1.841295838356018,3.6514246463775635,0.6410465836524963,1.7468219995498657,3.6743223667144775,0.48682650923728943
89536,1.8627229928970337,3.651216506958008,0.6232576966285706,1.7468219995498657,3.6743226051330566,0.4529557526111603
89636,1.8821425437927246,3.643904447555542,0.6131793856620789,1.7468219995498657,3.6743226051330566,0.4153459966182709
89736,1.8503779172897339,3.658651828765869,0.6251516938209534,1.7468219995498657,3.6743226051330566,0.3748219311237335
89836,1.8258116245269775,3.669379949569702,0.6276699304580688,1.7468219995498657,3.6743228435516357,0.3323747515678406
89936,1.8017857074737549,3.6794748306274414,0.6155784726142883,1.7468218803405762,3.674323081970215,0.2890949249267578
90036,1.7853772640228271,3.6782329082489014,0.581439733505249,1.7468218803405762,3.674323320388794,0.25024551153182983
90136,1.788321614265442,3.6752829551696777,0.49772191047668457,1.7468218803405762,3.674323558807373,0.20845642685890198
90236,1.7909942865371704,3.674598217010498,0.3671534061431885,1.7468218803405762,3.6743240356445312,0.16900384426116943
90336,1.7852331399917603,3.683433771133423,0.23917290568351746,1.7468218803405762,3.6743245124816895,0.13281698524951935
90436,1.7847800254821777,3.6875226497650146,0.115009605884552,1.7468218803405762,3.6743249893188477,0.10065089911222458
90536,1.7777942419052124,3.688037157058716,0.014471259899437428,1.7468219995498657,3.674325704574585,0.07303956151008606
90636,1.7735718488693237,3.689164638519287,-0.025475000962615013,1.7468219995498657,3.6743266582489014,0.05028296634554863
90736,1.7920408248901367,3.688722610473633,-0.016085078939795494,1.7468219995498657,3.674327850341797,0.032399509102106094
90836,1.8197975158691406,3.6810598373413086,-0.018212493509054184,1.7468221187591553,3.6743290424346924,0.01916510798037052
90936,1.8432596921920776,3.6757400035858154,-0.01611141301691532,1.7468222379684448,3.674330472946167,0.010095525532960892
91036,1.8546888828277588,3.6746201515197754,-0.03389684855937958,1.7468223571777344,3.6743323802948,0.004499526694417
91136,1.8468290567398071,3.678941249847412,-0.055809177458286285,1.746822476387024,3.6743345260620117,0.0015402969438582659
91236,1.8045607805252075,3.6738812923431396,-0.08139574527740479,1.746822714805603,3.6743369102478027,0.0003269741137046367
91336,1.7615150213241577,3.6781094074249268,-0.1030806377530098,1.7468229532241821,3.674339771270752,2.1472420485224575e-05
91436,1.7325325012207031,3.6935856342315674,-0.10759324580430984,0.0,0.0,0.0
91536,1.7175203561782837,3.716080665588379,-0.11185082793235779,0.0,0.0,0.0
91636,1.713196873664856,3.7414541244506836,-0.1479586362838745,0.0,0.0,0.0
91736,1.7228105068206787,3.7542126178741455,-0.14883634448051453,0.0,0.0,0.0
91836,1.726388692855835,3.7625110149383545,-0.14806774258613586,0.0,0.0,0.0
